Implement,GivenName,LastName,Initials,OfficeName,Description,Mail,StreetAddress,City,PostalCode,State,Country,Company,Department,EmployeeID,ExtensionAttribute1,Title,Phone,Manager,ProfilePath,ScriptPath,HomeDirectory,HomeDrive,Password,PasswordNeverExpires,Enabled,TargetOU,ProxyAddresses
Yes,Shawn,Ryan,S,St Catherines Cream,Human Working Drone,SRyan@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE178,6178,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SRyan,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK179
Yes,Sylvia,Fernandez,S,St Catherines Cream,Human Working Drone,SFernandez@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE179,6179,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SFernandez,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK180
Yes,Kimberley,Weaver,K,St Catherines Cream,Human Working Drone,KWeaver@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE180,6180,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KWeaver,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK181
Yes,Katrina,Daniels,K,St Catherines Cream,Human Working Drone,KDaniels@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE181,6181,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KDaniels,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK182
Yes,Dorothy,Stephens,D,St Catherines Cream,Human Working Drone,DStephens@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE182,6182,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DStephens,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK183
Yes,Monique,Gardner,M,St Catherines Cream,Human Working Drone,MGardner@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE183,6183,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MGardner,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK184
Yes,Sonia,Payne,S,St Catherines Cream,Human Working Drone,SPayne@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE184,6184,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SPayne,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK185
Yes,Rita,Kelley,R,St Catherines Cream,Human Working Drone,RKelley@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE185,6185,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RKelley,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK186
Yes,Alice,Dunn,A,St Catherines Cream,Human Working Drone,ADunn@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE186,6186,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ADunn,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK187
Yes,Sheryl,Pierce,S,St Catherines Cream,Human Working Drone,SPierce@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE187,6187,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SPierce,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK188
Yes,Joy,Arnold,J,St Catherines Cream,Human Working Drone,JArnold@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE188,6188,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JArnold,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK189
Yes,Jeanette,Tran,J,St Catherines Cream,Human Working Drone,JTran@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE189,6189,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JTran,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK190
Yes,Robyn,Spencer,R,St Catherines Cream,Human Working Drone,RSpencer@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE190,6190,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RSpencer,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK191
Yes,Elaine,Peters,E,St Catherines Cream,Human Working Drone,EPeters@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE191,6191,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!EPeters,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK192
Yes,Kelley,Hawkins,K,St Catherines Cream,Human Working Drone,KHawkins@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE192,6192,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KHawkins,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK193
Yes,Trina,Grant,T,St Catherines Cream,Human Working Drone,TGrant@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE193,6193,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TGrant,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK194
Yes,Belinda,Hansen,B,St Catherines Cream,Human Working Drone,BHansen@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE194,6194,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!BHansen,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK195
Yes,Allison,Castro,A,St Catherines Cream,Human Working Drone,ACastro@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE195,6195,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ACastro,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK196
Yes,Frances,Hoffman,F,St Catherines Cream,Human Working Drone,FHoffman@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE196,6196,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!FHoffman,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK197
Yes,Joann,Hart,J,St Catherines Cream,Human Working Drone,JHart@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE197,6197,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JHart,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK198
Yes,Bridget,Elliott,B,St Catherines Cream,Human Working Drone,BElliott@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE198,6198,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!BElliott,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK199
Yes,Emily,Cunningham,E,St Catherines Cream,Human Working Drone,ECunningham@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE199,6199,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ECunningham,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK200
Yes,Dina,Knight,D,St Catherines Cream,Human Working Drone,DKnight@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE200,6200,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DKnight,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK201
Yes,Joan,Bradley,J,St Catherines Cream,Human Working Drone,JBradley@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE201,6201,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JBradley,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK202
Yes,Leigh,Carroll,L,St Catherines Cream,Human Working Drone,LCarroll@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE202,6202,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LCarroll,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK203
Yes,Gail,Hudson,G,St Catherines Cream,Human Working Drone,GHudson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE203,6203,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!GHudson,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK204
Yes,Norma,Duncan,N,St Catherines Cream,Human Working Drone,NDuncan@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE204,6204,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!NDuncan,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK205
Yes,Loretta,Armstrong,L,St Catherines Cream,Human Working Drone,LArmstrong@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE205,6205,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LArmstrong,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK206
Yes,Karla,Berry,K,St Catherines Cream,Human Working Drone,KBerry@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE206,6206,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KBerry,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK207
Yes,Tami,Andrews,T,St Catherines Cream,Human Working Drone,TAndrews@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE207,6207,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TAndrews,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK208
Yes,Erica,Johnston,E,St Catherines Cream,Human Working Drone,EJohnston@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE208,6208,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!EJohnston,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK209
Yes,Roberta,Ray,R,St Catherines Cream,Human Working Drone,RRay@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE209,6209,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RRay,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK210
Yes,Stacie,Lane,S,St Catherines Cream,Human Working Drone,SLane@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE210,6210,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SLane,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK211
Yes,Leah,Riley,L,St Catherines Cream,Human Working Drone,LRiley@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE211,6211,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LRiley,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK212
Yes,Eileen,Carpenter,E,St Catherines Cream,Human Working Drone,ECarpenter@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE212,6212,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ECarpenter,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK213
Yes,Lora,Perkins,L,St Catherines Cream,Human Working Drone,LPerkins@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE213,6213,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LPerkins,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK214
Yes,Kari,Aguilar,K,St Catherines Cream,Human Working Drone,KAguilar@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE214,6214,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KAguilar,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK215
Yes,Ronda,Silva,R,St Catherines Cream,Human Working Drone,RSilva@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE215,6215,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RSilva,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK216
Yes,Evelyn,Richards,E,St Catherines Cream,Human Working Drone,ERichards@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE216,6216,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ERichards,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK217
Yes,Rosa,Willis,R,St Catherines Cream,Human Working Drone,RWillis@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE217,6217,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RWillis,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK218
Yes,Shari,Matthews,S,St Catherines Cream,Human Working Drone,SMatthews@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE218,6218,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SMatthews,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK219
Yes,Marilyn,Chapman,M,St Catherines Cream,Human Working Drone,MChapman@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE219,6219,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MChapman,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK220
Yes,Jeanne,Lawrence,J,St Catherines Cream,Human Working Drone,JLawrence@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE220,6220,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JLawrence,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK221
Yes,Kristy,Garza,K,St Catherines Cream,Human Working Drone,KGarza@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE221,6221,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KGarza,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK222
Yes,Audrey,Vargas,A,St Catherines Cream,Human Working Drone,AVargas@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE222,6222,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!AVargas,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK223
Yes,Kara,Watkins,K,St Catherines Cream,Human Working Drone,KWatkins@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE223,6223,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KWatkins,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK224
Yes,Erika,Wheeler,E,St Catherines Cream,Human Working Drone,EWheeler@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE224,6224,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!EWheeler,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK225
Yes,Lara,Larson,L,St Catherines Cream,Human Working Drone,LLarson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE225,6225,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LLarson,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK226
Yes,Caroline,Carlson,C,St Catherines Cream,Human Working Drone,CCarlson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE226,6226,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CCarlson,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK227
Yes,Jackie,Harper,J,St Catherines Cream,Human Working Drone,JHarper@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE227,6227,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JHarper,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK228
Yes,Krista,George,K,St Catherines Cream,Human Working Drone,KGeorge@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE228,6228,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KGeorge,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK229
Yes,Tonia,Greene,T,St Catherines Cream,Human Working Drone,TGreene@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE229,6229,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TGreene,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK230
Yes,Sonja,Burke,S,St Catherines Cream,Human Working Drone,SBurke@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE230,6230,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SBurke,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK231
Yes,Kristie,Guzman,K,St Catherines Cream,Human Working Drone,KGuzman@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE231,6231,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KGuzman,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK232
Yes,Sally,Morrisonet,S,St Catherines Cream,Human Working Drone,SMorrisonet@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE232,6232,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SMorrisonet,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK233
Yes,Lauren,Munoz,L,St Catherines Cream,Human Working Drone,LMunoz@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE233,6233,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LMunoz,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK234
Yes,Shelia,Jacobs,S,St Catherines Cream,Human Working Drone,SJacobs@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Marketing,BYE234,6234,Drone,(905) 228-0036,DMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SJacobs,FALSE,TRUE,"OU=Users,OU=Staff,OU=Marketing",SMTP:CHECK;SMTP:CHECK235
